ASV,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,domain,phylum,class,order,family,genus,species,direction,significant
ASV_1255,8.773907974206374,-0.41719148077479307,3.100030690261512,-0.13457656470478352,0.8929466716787944,NA,Bacteria,Pseudomonadota,Gammaproteobacteria_2,Nitrosococcales_2,Nitrosococcaceae_2,NA,NA,Not tested or unresolved,FALSE
ASV_1943,3.8577106633709226,-0.41624466216186806,3.0487403299144296,-0.13653004753394363,0.8914022724476629,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_984,16.020185108373944,0.415578790515877,3.0449459087644217,0.1364815017960403,0.8914406471380238,NA,Bacteria,Planctomycetota,OM190,Incertae Sedis_134,Incertae sedis (Planctomycetota),Incertae Sedis_714,NA,Not tested or unresolved,FALSE
ASV_1208,8.752710242041221,-0.4141271751647235,3.0444175977194403,-0.1360283738587454,0.8917988503450691,NA,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Incertae Sedis_330,NA,Not tested or unresolved,FALSE
ASV_1539,6.102704001621533,-0.41244828667767497,3.045737388178178,-0.13541820390640535,0.8922812320672306,NA,Bacteria,Planctomycetota,OM190,Incertae Sedis_134,Incertae sedis (Planctomycetota),Incertae Sedis_714,NA,Not tested or unresolved,FALSE
ASV_1155,7.540970581984107,-0.4105277430597075,3.0473798647716874,-0.13471498837591245,0.8928372222104181,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1581,4.882284978973132,-0.4100341959057506,3.0486823597606945,-0.13449554513049897,0.8930107335564962,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1747,4.278432767497515,-0.4093838174221134,3.0493609903309973,-0.13425232982260857,0.8932030471923079,NA,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1038,14.684252909014859,0.4033254477527265,3.0437110570732964,0.13251108275059037,0.8945800575588294,NA,Bacteria,Candidatus Eremiobacterota,Eremiobacteria,Incertae Sedis_56,Incertae sedis (Candidatus Eremiobacterota),Incertae Sedis_396,NA,Not tested or unresolved,FALSE
ASV_2059,4.063994873252294,-0.39456901814198353,3.100789382964108,-0.12724792606352608,0.8987441741374854,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not tested or unresolved,FALSE
ASV_919,10.526247932684251,-0.38757920932363715,3.052121633884592,-0.126986816324992,0.8989508331194507,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_948,13.13310330138346,-0.3794645897013871,3.099832882573649,-0.12241453138800665,0.902570730678971,NA,Bacteria,Planctomycetota,Planctomycetes,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1206,10.988577283933793,0.3740410280043592,3.0445112148025273,0.12285749718567555,0.9022199429063466,NA,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1009,13.287408238202197,0.36815864594195613,3.0440193587224176,0.12094490952793192,0.9037346705737241,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1105,16.572128393943846,-0.35710298836359616,3.0999345413664035,-0.11519694483812895,0.9082890202228234,NA,Bacteria,Pseudomonadota,Gammaproteobacteria_2,Pseudomonadales_2,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1111,11.578780227063323,-0.35680043617825874,2.9030416858245047,-0.12290572261518264,0.902181753996042,NA,Bacteria,Pseudomonadota,Alphaproteobacteria_2,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_678,16.171347669431924,0.3558730462222642,3.043292095314176,0.11693686806146861,0.906910082071719,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales_2,DEV007_2,Incertae Sedis_1063,NA,Not tested or unresolved,FALSE
ASV_32,7.638080655756771,-0.35228484379248354,2.998180782508545,-0.11749953366645578,0.9064642135649609,NA,Bacteria,Pseudomonadota,Gammaproteobacteria_2,Burkholderiales_2,Methylophilaceae_2,OM43 clade_2,NA,Not tested or unresolved,FALSE
ASV_1821,4.846803414958668,-0.35191193997088943,3.100553078608943,-0.1134997308702014,0.9096343764380357,NA,Bacteria,Pseudomonadota,Alphaproteobacteria_2,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1285,8.45857977201057,-0.3516804808983974,3.100086158407837,-0.11344216351684101,0.9096800137873131,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Mariniblastus,NA,Not tested or unresolved,FALSE
ASV_2245,3.930712122863463,0.3362078678860617,3.0522315970901164,0.1101514931588382,0.9122892309447048,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2255,3.508284837108873,0.3333273544174403,3.049320534767271,0.10931200922204146,0.9129550216945955,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1318,7.666768912594888,-0.33090581484780734,3.1001164523144085,-0.10673980153254174,0.9149954059081262,NA,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Arctic95B-14,Incertae Sedis_1037,NA,Not tested or unresolved,FALSE
ASV_1925,4.412751583621678,-0.33018184698639674,3.100665929832341,-0.10648739801654489,0.9151956534830696,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not tested or unresolved,FALSE
ASV_2924,1.9312237577474463,-0.32538312220455873,3.1023196146835867,-0.10488381682676669,0.9164680004358188,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2354,3.0899580123959143,-0.3253514409951947,3.1012178620751447,-0.10491086259173339,0.9164465394354576,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1724,5.243367205115554,-0.3212550757010014,3.100460008670894,-0.10361529411847409,0.9174746500446587,NA,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1139,9.883399961260736,-0.3152472246836414,3.0999805865288463,-0.10169328996883636,0.919000128363813,NA,Bacteria,Actinomycetota,Acidimicrobiia_2,Microtrichales_2,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1130,9.608311708949731,-0.31422929465695854,3.09996464066434,-0.10136544479733724,0.9192603662073078,NA,Bacteria,Pseudomonadota,Gammaproteobacteria_2,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1000,15.530747121833942,0.31213542890664236,3.0454843056766507,0.10249122884161165,0.9183667745583554,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Pedosphaerales_2,Pedosphaeraceae_2,NA,NA,Not tested or unresolved,FALSE
ASV_1088,10.052682578894117,-0.3104729433245275,3.0999381578301386,-0.10015456035479399,0.920221620141553,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2227,4.980059322428812,0.3099504594322677,3.0529187628343006,0.10152594402627099,0.919132963604868,NA,Bacteria,Planctomycetota,BD7-11,Incertae Sedis_132,Incertae sedis (Planctomycetota),Incertae Sedis_708,NA,Not tested or unresolved,FALSE
ASV_1319,7.5711547530198855,-0.30279108467127136,3.1001239341695395,-0.09767063869089575,0.9221938309847493,NA,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2144,3.650581119130096,-0.29042190899024517,3.100930427682658,-0.09365637693693084,0.925382124059209,NA,Bacteria,Planctomycetota,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1822,4.703382175596166,-0.28461288070155727,3.100581478067657,-0.09179338866428809,0.9268621969672638,NA,Bacteria,Pseudomonadota,Alphaproteobacteria_2,AT-s3-44_2,Incertae sedis (Pseudomonadota),Incertae Sedis_756,NA,Not tested or unresolved,FALSE
ASV_898,12.302360136632942,0.2745607533428633,3.043948881659695,0.09019887127446131,0.9281291812650018,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1577,5.90820603110814,-0.26991759134567095,3.1003882097523645,-0.0870592884131855,0.9306243856092319,NA,Bacteria,Planctomycetota,OM190,Incertae Sedis_134,Incertae sedis (Planctomycetota),Incertae Sedis_714,NA,Not tested or unresolved,FALSE
ASV_740,12.936399070706802,0.26647786085977654,3.099896753657006,0.0859634633138693,0.9314954617254355,NA,Bacteria,Pseudomonadota,Gammaproteobacteria_2,Pseudomonadales_2,Alcanivoracaceae_2,Ketobacter_2,NA,Not tested or unresolved,FALSE
ASV_1010,13.541187980046294,-0.26508849721671945,2.99203526169094,-0.08859805250654214,0.9294013558746648,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2321,4.331222579706015,-0.26469828823329095,3.0508223154462595,-0.0867629317161895,0.9308599526764594,NA,Bacteria,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,NA,NA,Not tested or unresolved,FALSE
ASV_1569,9.295323508702024,0.26083518880034723,3.045091602486065,0.08565758369547798,0.9317386214526665,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1766,4.877760530780858,-0.2601733108695998,3.1005369139506223,-0.0839123410203473,0.9331261274530964,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2967,2.5303582106052414,-0.25886222605023823,3.053021700733965,-0.08478885885023556,0.9324292509928871,NA,Bacteria,Pseudomonadota,Gammaproteobacteria_2,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1705,7.290129001349779,-0.25609686002175125,3.0472786201523916,-0.08404116982547007,0.9330236987445852,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2353,4.220473963214688,-0.2557261226405096,3.0490485563016336,-0.08387079376351242,0.9331591609217139,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1366,6.482343143710607,-0.25476231780908914,3.100516667535561,-0.08216769820224396,0.9345133596612993,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_3015,2.4232211578456107,-0.25460229800116396,3.053008701956937,-0.08339389856241397,0.933538339856016,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1347,7.394762384352994,-0.2530656252360442,3.1001832672096725,-0.08162924686185295,0.9349415432660158,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_990,8.97663319022753,-0.2508946679658761,3.0456863170245736,-0.0823770545782873,0.9343468818188861,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Bremerella,NA,Not tested or unresolved,FALSE
ASV_1474,7.132614160321905,-0.2508720233029483,3.1004121030208256,-0.08091570248307187,0.9355089921383001,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1464,8.975429335650297,-0.2503413899628626,3.045563160154159,-0.08219871885703757,0.9344886922035802,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1723,7.1601187116227365,-0.2502446542755929,3.0453247867417117,-0.08217338766790043,0.9345088354241246,NA,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2789,2.948071730448674,-0.2496521182157951,3.050830205038865,-0.08183087928114137,0.934781200297023,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1129,13.189884025978824,-0.24507630074367234,3.043918007573961,-0.08051343700252986,0.935828909746985,NA,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Ekhidna,NA,Not tested or unresolved,FALSE
ASV_1397,6.412567051459786,-0.24460541699748758,3.0461050224080903,-0.08030104517017454,0.9359978269746537,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1301,11.033728442703543,-0.24285919925380695,3.0442598773973137,-0.07977610619151185,0.9364153282395034,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1371,9.877062372470897,-0.24242333623228154,3.044653442922881,-0.07962263711680567,0.9365373905590756,NA,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Reichenbachiella,NA,Not tested or unresolved,FALSE
ASV_2479,3.78349877013554,-0.24063179484716893,3.0495632227592044,-0.07890697036589013,0.937106618981255,NA,Bacteria,Thermodesulfobacteriota,Desulfuromonadia_2,Bradymonadales_2,Incertae sedis (Thermodesulfobacteriota),Incertae Sedis_1008,NA,Not tested or unresolved,FALSE
ASV_1804,5.849744473060254,-0.2338099911584423,3.0462899993057624,-0.07675237459720732,0.9388205384827133,NA,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,NA,Not tested or unresolved,FALSE
ASV_2303,3.1105960896107074,-0.23039849066464613,3.101196521208479,-0.07429341839157749,0.9407769139231451,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_667,9.644474576817068,-0.22639727919994893,3.0479210279438993,-0.07427924710788013,0.9407881898158735,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1311,8.89624745845105,-0.22316000792644197,2.995812061525819,-0.07449065673792057,0.9406199753561961,NA,Bacteria,Myxococcota,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2035,3.8352785129221845,-0.2208239777206721,3.100852455313726,-0.07121395838820407,0.9432274724354087,NA,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1011,14.640519226525004,0.21558920699216444,2.99361653121809,0.07201630694644852,0.9425889304805508,NA,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Incertae Sedis_626,NA,Not tested or unresolved,FALSE
ASV_1882,4.3377755012614685,-0.21348744894945632,3.100681248549974,-0.06885178831242109,0.945107594747782,NA,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA,Not tested or unresolved,FALSE
ASV_909,10.519782128335391,0.19491861698316226,3.0999629830809887,0.06287772403960666,0.9498638733783968,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Incertae Sedis_742,NA,Not tested or unresolved,FALSE
ASV_1512,5.903392584674219,-0.19317122864974878,3.100334523515663,-0.06230657601125567,0.9503186917542448,NA,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2480,2.6184181398788193,-0.18887999048538084,3.101539815016783,-0.06089877988052163,0.9514398211584902,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1578,7.307356982069194,0.188194111916156,3.045459943949692,0.06179497198445661,0.9507261076122263,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1104,9.304619266259413,-0.1870118742583139,3.0999822357781945,-0.06032675674716179,0.9518953919472003,NA,Bacteria,Pseudomonadota,Alphaproteobacteria_2,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1698,7.661993529770662,-0.17604938708945583,3.0452348405154464,-0.05781143206008281,0.9538988319433828,NA,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Ekhidna,NA,Not tested or unresolved,FALSE
ASV_2055,5.533403356663857,-0.17496154879756673,3.047096208214845,-0.05741910883085268,0.9542113414674276,NA,Bacteria,Actinomycetota,Acidimicrobiia_2,Actinomarinales_2,Incertae sedis (Actinomycetota),Incertae Sedis_120,NA,Not tested or unresolved,FALSE
ASV_1039,11.105433229297875,-0.162664346902434,2.9243645810766807,-0.05562382609713625,0.955641483405451,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_841,16.571766807917424,0.1619752268157953,2.9413287489299593,0.05506872595411889,0.9560837113959766,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1485,9.138573880569522,0.14664651113811222,2.9462508607725404,0.049773939174907814,0.9603025344597649,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_962,15.232201499021286,0.13211561376006262,3.0433963750214503,0.04341058392669323,0.9653742409023296,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not tested or unresolved,FALSE
ASV_800,13.772754156167554,-0.1187136319488486,3.0997856901713154,-0.03829736756488081,0.9694505896271786,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1087,14.265488225746727,0.11815637480179009,2.943279882833213,0.040144457715673404,0.9679779582180443,NA,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2403,4.257312141576994,-0.11474070113811677,3.1011213717172543,-0.03699974537745319,0.9704852087621355,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1242,7.867379122873257,-0.11265219027378184,3.100139711935836,-0.03633777853303194,0.9710130269064842,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_239,3.920267845832727,-0.10144322711046506,3.047323657530261,-0.033289285455382484,0.9734438979936993,NA,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA,Not tested or unresolved,FALSE
ASV_858,15.969673981931717,0.10010799076947778,3.043541983704932,0.032891936863514326,0.9737607627691756,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1875,4.97428335095326,-0.10008741715775216,3.046134791261891,-0.03285718591470799,0.9737884750358202,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1718,5.7350864727618465,-0.09920219881732313,3.0455160998159134,-0.03257319796251263,0.9740149434124215,NA,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1923,4.233648026528468,-0.09893835129890874,3.046742622814492,-0.0324734851437869,0.9740944606644485,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1091,9.576573869499997,-0.0967758516331878,3.04387916277037,-0.03179359181430441,0.9746366570460125,NA,Bacteria,Pseudomonadota,Gammaproteobacteria_2,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1045,10.770185232533443,0.0963565784468612,2.9989901933135896,0.03212967440230161,0.9743686388705695,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_780,13.328183048155953,-0.0949497400189892,3.043361099369105,-0.031198972753733522,0.9751108591406918,NA,Bacteria,Pseudomonadota,Gammaproteobacteria_2,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_911,11.497471310823201,0.09479777373106325,2.993929740610669,0.03166332611122913,0.9747405417359583,NA,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Schleiferiaceae,Incertae Sedis_347,NA,Not tested or unresolved,FALSE
ASV_771,13.189165836490814,-0.09464149030249103,3.0435160833278925,-0.031096103227753125,0.975192897342094,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1061,9.627041122906439,-0.09215145034468555,3.1000007626785173,-0.029726266991322685,0.9762853631456394,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
